"Address A","Address B","Packets","Bytes","Packets A → B","Bytes A → B","Packets B → A","Bytes B → A","Rel Start","Duration","Bits/s A → B","Bits/s B → A"
"47.74.138.66","192.168.119.140",58,22378,26,19692,32,2686,174.140424802,19.200439535999976,8204.812171337378,1119.1410467302558
"47.88.128.4","192.168.119.140",171,62499,76,53098,95,9401,174.143968367,87.19882930299997,4871.441547958785,862.4886434961869
"192.168.119.140","207.241.224.2",792,475670,397,38587,395,437083,176.097904498,87.189898675,3540.5018779831726,40104.00348134136
"142.250.179.132","192.168.119.140",37,11901,17,9737,20,2164,176.099333539,91.79106546699998,848.6228981403922,188.60223390939805
"52.222.139.116","192.168.119.140",1079,761835,564,721771,515,40064,179.120017852,69.10552636,83555.80666472187,4638.00823005554
"52.222.139.89","192.168.119.140",31,8330,14,6660,17,1670,179.13684696,87.97794003799999,605.6063596963849,151.8562493532977
"52.222.139.41","192.168.119.140",56,16217,26,13172,30,3045,179.137783802,16.29619151,6466.296124179507,1494.827793662815
"54.175.105.190","192.168.119.140",33,11992,13,6897,20,5095,181.213351177,18.07463323800002,3052.676050100881,2255.094167792372
"192.168.119.140","209.54.180.46",29,10787,15,3717,14,7070,183.694699272,11.821427494999995,2515.432253217911,4784.53215772145
"47.88.251.189","192.168.119.140",25,9732,11,8521,14,1211,185.089365314,8.251168444000001,8261.617789365298,1174.136737814972
"104.73.152.39","192.168.119.140",2346,1863655,1286,1776521,1060,87134,190.27647642,71.37982060500002,199106.24430743477,9765.673184546662
"104.26.2.116","192.168.119.140",44,17825,21,15661,23,2164,193.512527982,10.59311171600001,11827.308477334658,1634.2695578157334
"52.222.139.24","192.168.119.140",32,9305,15,7267,17,2038,193.519958085,10.579551225999978,5495.129118249058,1541.0861625143223
"3.94.178.28","192.168.119.140",63,35667,30,32460,33,3207,193.521599526,10.652329082000023,24377.767340928218,2408.4873648292296
"192.168.119.140","207.241.239.241",71,20603,41,5263,30,15340,194.86796735,49.956803071000024,842.8081344629,2456.5222843740994
"192.168.119.140","207.241.225.102",66,18174,35,4003,31,14171,194.869665876,66.92496825400002,478.50601704373565,1693.9567243384406
"192.168.119.140","209.54.180.49",34,13452,18,5658,16,7794,200.814200264,15.942288090000005,2839.2411267735397,3911.107342183275
"52.222.139.10","192.168.119.140",165,98514,85,91278,80,7236,201.56742364,61.57134472499999,11859.80269330556,940.177614417045
"52.222.139.73","192.168.119.140",98,71577,59,67839,39,3738,204.058650133,15.049252028000012,36062.390276290986,1987.0755001219902
"52.222.139.26","192.168.119.140",34,9597,16,7457,18,2140,204.060245895,11.115636022999979,5366.854391108386,1540.1727768502008
"66.254.114.41","192.168.119.140",151,81913,77,74114,74,7799,204.065501316,61.320360494,9669.088622823972,1017.4760796800086
"64.210.135.113","192.168.119.140",18,4613,7,3448,11,1165,204.127341031,10.995335791000002,2508.7001001441263,847.6321394048454
"59.82.33.227","192.168.119.140",32,10345,12,4676,20,5669,204.852688356,14.05416706600002,2661.7016735554403,3226.943282161204
"13.227.217.72","192.168.119.140",65,34113,32,31030,33,3083,205.327436069,11.829372830000011,20985.051664822688,2084.9795128149644
"67.220.240.30","192.168.119.140",23,7418,11,6292,12,1126,206.24294026,9.793808587000001,5139.573594159728,919.7647595397098
"13.227.219.122","192.168.119.140",66,26035,32,21057,34,4978,207.036459836,24.86804304399999,6773.995030567717,1601.4127018172624
"52.7.35.104","192.168.119.140",34,12059,14,6963,20,5096,215.82258818,16.144208030000016,3450.4015245893697,2525.2400070813483
"192.168.119.140","205.185.208.142",584,307657,292,25106,292,282551,217.076627839,46.04680330200003,4361.822875797248,49089.357738364866
"66.254.114.181","192.168.119.140",22,6390,9,5158,13,1232,217.078157662,13.226947287999991,3119.691876101777,745.1454810696761
"64.210.135.116","192.168.119.140",18,4613,7,3448,11,1165,217.154308535,13.162306749999999,2095.6812908193315,708.0825707089679
"64.210.135.119","192.168.119.140",18,4612,7,3447,11,1165,217.156370244,12.730390638000017,2166.155052436967,732.1063638204429
"13.227.219.120","192.168.119.140",102,80336,64,76817,38,3519,218.258205313,13.627929907999999,45093.862688510686,2065.7576161639886
"151.101.2.114","192.168.119.140",342,223611,188,210346,154,13265,218.259502683,36.399364976000015,46230.696637414854,2915.4354772389684
"52.46.149.63","192.168.119.140",34,12802,16,7794,18,5008,219.796777658,24.234084123000002,2572.905156371194,1653.2087532854684
"23.35.149.98","192.168.119.140",117,67427,62,61765,55,5662,219.79904411,24.88324636599998,19857.53758702308,1820.341258280979
"52.50.227.251","192.168.119.140",30,7825,13,5438,17,2387,220.465528515,15.82013747100001,2749.912892966161,1207.0691569529654
"13.227.219.82","192.168.119.140",32,9276,15,7135,17,2141,220.468504773,15.752176950000006,3623.62612997437,1087.3417721478804
"192.168.119.140","216.58.214.2",38,11660,21,2547,17,9113,223.343712303,12.940396256000014,1574.6040226977095,5633.830568843434
"142.251.39.98","192.168.119.140",52,17586,23,13905,29,3681,229.79661496,37.17534220499999,2992.30601258698,792.1379670861326
"167.40.79.16","192.168.119.140",186,139190,109,130522,77,8668,231.271752709,36.61228341399999,28519.827299291657,1894.009155776498
"52.22.241.9","192.168.119.140",30,7141,13,4660,17,2481,232.847850451,15.454113492000005,2412.3027192273703,1284.3182503010955
"104.16.48.182","192.168.119.140",22,5467,9,4295,13,1172,232.850612277,34.269020334999965,1002.6548662351785,273.59988433704984
"52.222.139.77","192.168.119.140",32,9381,15,7082,17,2299,233.611877598,14.612662427000004,3877.185303022944,1258.6344269485667
"35.190.91.160","192.168.119.140",48,9967,22,7118,26,2849,234.647105144,13.843715583999995,4113.346569024689,1646.3788107827113
"47.88.198.69","192.168.119.140",38,12789,17,10655,21,2134,236.600516373,18.228679191999987,4676.147904199732,936.5461874765112
"8.238.16.250","192.168.119.140",26,7039,11,5484,15,1555,237.514735244,9.503980439999992,4616.171116614802,1308.925252796502
"192.168.119.140","216.239.34.178",84,34594,46,5240,38,29354,241.202049374,20.453883738000002,2049.4885243783524,11481.046974160716
"151.101.1.21","192.168.119.140",102,51570,53,46911,49,4659,245.056003732,16.980234292999995,22101.46182462926,2195.0227162274887
"192.168.119.140","216.239.32.36",35,9390,21,2743,14,6647,245.068464706,13.08775982200001,1676.6811355380314,4063.032995961099
"52.222.139.28","192.168.119.140",26,9390,12,7306,14,2084,246.262069952,12.543843921000018,4659.496751402533,1329.0981699867068
"52.4.99.248","192.168.119.140",35,12125,15,7029,20,5096,247.816493983,15.417040276000023,3647.392689732889,2644.346727397752
"18.65.39.115","192.168.119.140",32,9367,15,7282,17,2085,247.818176777,13.852555110999987,4205.433548771106,1204.109990275715
"142.251.36.42","192.168.119.140",46,12431,21,9611,25,2820,249.260852674,13.877481931999995,5540.486406449895,1625.6551520329522
"52.19.27.104","192.168.119.140",27,11083,11,7411,16,3672,249.262838025,17.22298649800001,3442.3762688825605,1705.6275346561547
"172.217.168.202","192.168.119.140",119,93094,71,88787,48,4307,249.264635404,16.120983067999987,44060.34030331137,2137.338638385823
"142.250.102.156","192.168.119.140",45,10631,19,7305,26,3326,250.046319129,14.462742585999962,4040.727382963335,1839.7617078351884
"8.238.16.122","192.168.119.140",111,82210,66,77825,45,4385,250.924461919,13.597258634000013,45788.64142829391,2579.9318042154678
"8.238.17.122","192.168.119.140",195,129359,93,121022,102,8337,250.927800787,16.199603954000025,59765.41171927458,4117.137689871199
"142.250.27.156","192.168.119.140",6,412,2,140,4,272,255.140430854,3.797087084999987,294.96294789351765,573.0708701931201
"13.227.219.23","192.168.119.140",31,9826,15,7784,16,2042,259.385487316,7.8551351769999656,7927.552944261734,2079.6586731991856
"13.227.219.69","192.168.119.140",28,8117,13,6597,15,1520,259.386860571,8.587366504999977,6145.772393582046,1416.0336574571336
"192.168.119.140","192.229.221.25",38,15932,20,2762,18,13170,263.058180609,4.500067738000041,4910.148310305234,23412.98090033307
"52.222.139.5","192.168.119.140",19,7382,9,6326,10,1056,263.065510334,4.82395448699998,10490.977917885195,1751.2603037127358
"52.51.135.205","192.168.119.140",13,5647,6,4847,7,800,264.457003938,2.7050168339999914,14334.846095083534,2365.974185283026
"167.44.7.21","192.168.119.140",30,14296,14,12566,16,1730,264.458019166,3.41803164800001,29411.079344107846,4049.114058993043
"104.16.45.182","192.168.119.140",3,194,1,66,2,128,265.337704058,0.048352912000041215,10919.714618212653,21177.62835047302
"34.242.116.160","192.168.119.140",1,74,0,0,1,74,267.958625214,0,0,0

